ip.dsfield,ip.dsfield.dscp,ip.len,ip.id,ip.flags,ip.flags.df,ip.ttl,tcp.srcport,tcp.dstport,tcp.port,tcp.stream,tcp.completeness,tcp.len,tcp.seq,tcp.seq_raw,tcp.nxtseq,tcp.ack,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size_value,tcp.window_size,tcp.checksum,tcp.time_relative,tcp.time_delta,device_category
-0.094395822,-0.094395822,-0.425851196,1.279101419,-2.284019916,-2.284019916,-0.340573361,1.608811605,-1.068560488,1.608811605,-0.365391919,2.009143722,-0.406993565,1.238141268,1.238141268,1.23814117,-0.883944648,-0.883944648,-0.85857503,1.24091056,0.268311122,1.373203755,-0.107851053,-0.349133807,3.008112844,0.147447998,-0.480697524,-0.585962127,-0.041586113,-0.127557368,Aria
-0.094395822,-0.094395822,-0.399953156,-1.072099092,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.349553929,-1.520176072,-0.406993565,0.410688085,0.410688085,0.410687989,1.192082114,1.192082114,0.311278537,-0.010758393,0.268311122,-0.728102679,-0.107851053,2.863753989,-0.332378932,2.085883477,0.610468288,-0.799352189,-0.041590595,-0.127358457,Aria
-0.094395822,-0.094395822,-0.361106094,1.278913108,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.31787795,-1.520176072,-0.406993565,1.236780242,1.236780242,1.236780144,-1.433964658,-1.433964658,2.066058887,-2.871715999,-3.726395409,-0.728102679,-0.107851053,2.863753989,-0.332378932,0.123821372,-0.493997201,1.54478073,-0.041590618,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.821671666,0.437751583,0.437751583,-0.516014282,-1.115655547,1.345915718,-1.115655547,-0.37806231,0.126839832,-0.406993565,-0.682036261,-0.682036261,-0.682036356,1.192221497,1.192221497,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,1.268877602,-0.041590487,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,0.962927728,0.437751583,0.437751583,-0.516014282,-1.115655547,1.644842881,-1.115655547,-0.365391919,0.126839832,-0.406993565,-1.022021642,-1.022021642,-1.022021737,1.193303694,1.193303694,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-0.061184208,-0.041590516,-0.127393551,Aria
-0.094395822,-0.094395822,-0.425851196,-0.966315548,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.330548342,0.126839832,-0.406993565,-1.100442659,-1.100442659,-1.100442754,1.192059325,1.192059325,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-0.425665353,-0.04159043,-0.127538504,Aria
-0.094395822,-0.094395822,1.581246965,0.145235526,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.362224321,0.126839832,1.600841498,0.748610769,0.748610769,0.748611147,1.193159475,1.193159475,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-0.596773462,-0.0415824,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.300145141,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.286201972,2.009143722,-0.406993565,0.637519703,0.637519703,0.637519606,1.192054795,1.192054795,-0.85857503,-0.189568243,0.268311122,-0.728102679,-0.107851053,-0.349133807,3.008112844,-0.704449677,0.637175332,0.191062434,-0.041581123,-0.127318647,Aria
-0.094395822,-0.094395822,1.581246965,1.248736316,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.343218733,0.126839832,1.600841498,1.439636786,1.439636786,1.439637163,1.192060546,1.192060546,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,1.326787823,-0.041582417,-0.100740391,Aria
-0.094395822,-0.094395822,-0.399953156,-1.072099092,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.27353158,-1.284888086,-0.406993565,-1.251631393,-1.251631393,-1.251631486,1.192088061,1.192088061,0.311278537,-0.010758393,0.268311122,-0.728102679,-0.107851053,2.863753989,-0.332378932,2.085883477,0.610468288,-0.185889211,-0.04159059,-0.127557368,Aria
-0.094395822,-0.094395822,-0.331970799,1.279148496,-2.284019916,-2.284019916,-0.340573361,0.629190543,-1.068560488,0.629190543,-0.359056723,0.126839832,-0.313078699,1.238192907,1.238192907,1.238192831,-0.836076756,-0.836076756,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,0.100075952,-0.041590536,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.279148496,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.279866776,0.126839832,-0.406993565,1.238012564,1.238012564,1.238012467,-1.290007719,-1.290007719,-0.85857503,1.24091056,0.268311122,1.373203755,-0.107851053,-0.349133807,3.008112844,0.099142549,-0.507889171,-1.636748957,-0.041585347,-0.125881047,Aria
-0.094395822,-0.094395822,-0.425851196,1.412660793,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.305207559,0.126839832,-0.406993565,1.291195671,1.291195671,1.291195573,1.193176924,1.193176924,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-0.747757501,-0.041590424,-0.127557368,Aria
-0.094395822,-0.094395822,-0.348157074,1.278818952,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.343218733,0.126839832,-0.329270917,1.236788426,1.236788426,1.236788346,1.378491963,1.378491963,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,1.183510873,-0.041590429,-0.127437661,Aria
-0.094395822,-0.094395822,-0.425851196,0.29908538,0.437751583,0.437751583,-0.516014282,-1.115655547,1.329187536,-1.115655547,-0.283034374,0.126839832,-0.406993565,-0.351454929,-0.351454929,-0.351455025,1.19223822,1.19223822,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,0.056348919,-0.041590496,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.279101419,-2.284019916,-2.284019916,-0.340573361,0.629190543,-1.068560488,0.629190543,-0.359056723,-1.284888086,-0.406993565,1.238192907,1.238192907,1.238192808,-0.836076756,-0.836076756,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,1.665578666,-0.041590553,-0.127187981,Aria
-0.094395822,-0.094395822,-0.115074707,1.375657738,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.355889125,-0.814312113,-0.096102974,1.237355365,1.237355365,1.23735534,-1.186806467,-1.186806467,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,-1.655213861,-0.041590449,-0.12682012,Aria
-0.094395822,-0.094395822,-0.115074707,1.278960185,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.349553929,-0.814312113,-0.096102974,1.236811994,1.236811994,1.23681197,0.432816032,0.432816032,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,-1.226614007,-0.041590448,-0.126717058,Aria
-0.094395822,-0.094395822,-0.361106094,1.27886603,-2.284019916,-2.284019916,-0.340573361,1.608811605,-1.068560488,1.608811605,-0.365391919,-1.520176072,-0.406993565,1.238141119,1.238141119,1.238141021,-1.433964658,-1.433964658,2.066058887,-2.871715999,-3.726395409,-0.728102679,-0.107851053,2.863753989,-0.332378932,0.123821372,-0.493997201,-0.374070665,-0.041590618,-0.127557368,Aria
-0.094395822,-0.094395822,-0.115074707,1.277971554,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.381229908,0.126839832,-0.096102974,1.236797612,1.236797612,1.236797587,0.179560211,0.179560211,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,-1.563799207,-0.04159045,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,-0.31584326,0.437751583,0.437751583,-0.516014282,-1.115655547,0.813884062,-1.115655547,-0.33371594,0.126839832,-0.406993565,0.792138119,0.792138119,0.792138022,1.192198305,1.192198305,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-1.226774571,-0.041590434,-0.127385506,Aria
-0.094395822,-0.094395822,1.92115875,1.567828822,0.437751583,0.437751583,-0.516014282,-1.115655547,1.159977153,-1.115655547,-0.314710353,0.126839832,1.940878081,1.617775399,1.617775399,1.617775856,1.192155286,1.192155286,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-1.152112134,-0.041586012,-0.089080908,Aria
-0.094395822,-0.094395822,-0.157159023,1.27886603,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.343218733,0.126839832,-0.138202742,1.236788445,1.236788445,1.23678841,1.378492389,1.378492389,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.15892652,-0.474236142,-1.535379311,-0.041585496,-0.125924325,Aria
-0.094395822,-0.094395822,-0.399953156,-1.072099092,0.437751583,0.437751583,-0.516014282,-1.115655547,0.918319906,-1.115655547,-0.346386331,-1.284888086,-0.406993565,1.102904884,1.102904884,1.102904787,1.192197271,1.192197271,0.311278537,-0.010758393,0.268311122,-0.728102679,-0.107851053,2.863753989,-0.332378932,2.085883477,0.610468288,1.490777577,-0.041590595,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.567687589,0.437751583,0.437751583,-0.516014282,-1.115655547,1.159977153,-1.115655547,-0.314710353,0.126839832,-0.406993565,1.617775399,1.617775399,1.6177753,1.19215517,1.19215517,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-0.956544718,-0.041590471,-0.127527268,Aria
-0.094395822,-0.094395822,-0.331970799,1.278348176,-2.284019916,-2.284019916,-0.340573361,1.308665579,-1.068560488,1.308665579,-0.37806231,-0.814312113,-0.313078699,1.236963539,1.236963539,1.236963463,-0.571474638,-0.571474638,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,-0.804276163,-0.041590521,-0.127287853,Aria
-0.094395822,-0.094395822,-0.425851196,1.514913511,0.437751583,0.437751583,-0.516014282,-1.115655547,1.352749537,-1.115655547,-0.302039961,2.009143722,-0.406993565,-1.559163429,-1.559163429,-1.559163523,1.193301224,1.193301224,-0.85857503,-0.189568243,0.268311122,-0.728102679,-0.107851053,-0.349133807,3.008112844,-0.704449677,0.637175332,-1.497700203,-0.041585048,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.155663745,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.374894712,0.126839832,-0.406993565,0.305668228,0.305668228,0.305668131,1.19212309,1.19212309,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-0.538916763,-0.041590362,-0.127394661,Aria
-0.094395822,-0.094395822,-0.425851196,1.375893126,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.355889125,2.009143722,-0.406993565,1.23735554,1.23735554,1.237355441,-1.186805599,-1.186805599,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,0.099046895,-0.507943016,-1.515736935,-0.041583051,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.27947804,-2.284019916,-2.284019916,-0.340573361,0.359143312,-1.068560488,0.359143312,-0.264028786,0.126839832,-0.406993565,1.236986284,1.236986284,1.236986186,-0.703002006,-0.703002006,-0.85857503,1.24091056,0.268311122,1.373203755,-0.107851053,-0.349133807,3.008112844,0.147447998,-0.480697524,-1.381344548,-0.041585837,-0.124365908,Aria
-0.094395822,-0.094395822,-0.348157074,1.279101419,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.349553929,0.126839832,-0.329270917,1.23681215,1.23681215,1.23681207,0.432816458,0.432816458,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.15892652,-0.474236142,1.257156403,-0.041585698,-0.12743128,Aria
-0.094395822,-0.094395822,-0.270462952,1.279289729,-2.284019916,-2.284019916,-0.340573361,0.983430208,-1.068560488,0.983430208,-0.321045548,0.126839832,-0.251548269,1.238626869,1.238626869,1.238626808,-1.372223156,-1.372223156,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,1.631003803,-0.041590452,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.234236391,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.324213146,0.126839832,-0.406993565,-0.784350458,-0.784350458,-0.784350553,1.193571415,1.193571415,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-1.635357399,-0.041585868,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.948169389,0.437751583,0.437751583,-0.516014282,-1.115655547,1.57201869,-1.115655547,-0.340051136,2.009143722,-0.406993565,0.929465917,0.929465917,0.92946582,1.192184164,1.192184164,-0.85857503,-0.189568243,0.268311122,-0.728102679,-0.107851053,-0.349133807,3.008112844,-0.704449677,0.637175332,0.936562855,-0.041585669,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,0.565309653,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.292537167,0.126839832,-0.406993565,-0.52209306,-0.52209306,-0.522093156,1.193160025,1.193160025,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,1.38057689,-0.041586015,-0.127508265,Aria
-0.094395822,-0.094395822,-0.425851196,1.3090899,0.437751583,0.437751583,-0.516014282,-1.115655547,0.338241892,-1.115655547,-0.352721527,0.126839832,-0.406993565,-1.379715029,-1.379715029,-1.379715123,1.192738169,1.192738169,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,1.212412462,-0.041590506,-0.127557368,Aria
-0.094395822,-0.094395822,-0.361106094,1.278583564,-2.284019916,-2.284019916,-0.340573361,0.647460301,-1.068560488,0.647460301,-0.295704765,-1.637820065,-0.406993565,1.236917334,1.236917334,1.236917236,-1.433964658,-1.433964658,2.066058887,-2.871715999,-3.726395409,-0.728102679,-0.107851053,2.863753989,-0.332378932,0.123821372,-0.493997201,0.156915743,-0.041590618,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.279289729,-2.284019916,-2.284019916,-0.340573361,0.457059113,-1.068560488,0.457059113,-0.276699178,-0.814312113,-0.406993565,1.238096603,1.238096603,1.238096505,0.581818824,0.581818824,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,0.368860726,-0.041590549,-0.127557368,Aria
-0.094395822,-0.094395822,-0.04709235,1.279336807,-2.284019916,-2.284019916,-0.340573361,0.637988653,-1.068560488,0.637988653,-0.289369569,0.126839832,-0.028095658,1.238180146,1.238180146,1.238180138,1.501954531,1.501954531,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,1.309393348,-0.041590502,-0.127557368,Aria
-0.094395822,-0.094395822,-0.157159023,1.27886603,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.343218733,0.126839832,-0.138202742,1.236788445,1.236788445,1.23678841,1.378492389,1.378492389,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.15892652,-0.474236142,-1.535379311,-0.041585496,-0.125924325,Aria
-0.094395822,-0.094395822,-0.425851196,1.567734667,0.437751583,0.437751583,-0.516014282,-1.115655547,1.159977153,-1.115655547,-0.314710353,0.126839832,-0.406993565,1.617775399,1.617775399,1.6177753,1.192155252,1.192155252,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-0.962806729,-0.041590453,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.70557811,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.381229908,0.126839832,-0.406993565,0.13513207,0.13513207,0.135131973,1.192069039,1.192069039,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,1.471723937,-0.041585389,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.279148496,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.292537167,2.009143722,-0.406993565,1.237984841,1.237984841,1.237984742,-0.424475125,-0.424475125,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,0.099046895,-0.507943016,0.896154153,-0.04158353,-0.127106558,Aria
-0.094395822,-0.094395822,-0.361106094,1.27886603,-2.284019916,-2.284019916,-0.340573361,1.608811605,-1.068560488,1.608811605,-0.365391919,-1.520176072,-0.406993565,1.238141119,1.238141119,1.238141021,-1.433964658,-1.433964658,2.066058887,-2.871715999,-3.726395409,-0.728102679,-0.107851053,2.863753989,-0.332378932,0.123821372,-0.493997201,-0.374070665,-0.041590618,-0.127557368,Aria
-0.094395822,-0.094395822,-0.348157074,1.279007263,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.374894712,0.126839832,-0.329270917,1.23685656,1.23685656,1.23685648,0.336295383,0.336295383,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,-0.627441258,-0.04159038,-0.127557368,Aria
-0.094395822,-0.094395822,-0.270462952,1.279054341,-2.284019916,-2.284019916,-0.340573361,1.608811605,-1.068560488,1.608811605,-0.365391919,0.126839832,-0.251548269,1.238141231,1.238141231,1.23814117,-0.883945159,-0.883945159,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,0.829038242,-0.041590421,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.375987281,-2.284019916,-2.284019916,-0.340573361,0.296883008,-1.068560488,0.296883008,-0.352721527,-1.284888086,-0.406993565,1.237525706,1.237525706,1.237525608,-1.212690585,-1.212690585,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,0.704761411,-0.041590556,-0.127196581,Aria
-0.094395822,-0.094395822,-0.425851196,1.300003908,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.286201972,0.126839832,-0.406993565,0.637519223,0.637519223,0.637519126,1.192054794,1.192054794,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,0.22462039,-0.041585866,-0.127384396,Aria
-0.094395822,-0.094395822,-0.115074707,1.278960185,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.349553929,-0.814312113,-0.096102974,1.236811994,1.236811994,1.23681197,0.432816032,0.432816032,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,-1.226614007,-0.041590448,-0.126717058,Aria
-0.094395822,-0.094395822,-0.425851196,1.278536486,-2.284019916,-2.284019916,-0.340573361,1.308665579,-1.068560488,1.308665579,-0.37806231,2.009143722,-0.406993565,1.236963689,1.236963689,1.23696359,-0.571474127,-0.571474127,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,0.147352344,-0.480751369,0.750789867,-0.041585413,-0.127196581,Aria
-0.094395822,-0.094395822,-0.425851196,1.27947804,-2.284019916,-2.284019916,-0.340573361,0.329339191,-1.068560488,0.329339191,-0.371727114,2.009143722,-0.406993565,1.237047568,1.237047568,1.237047471,-0.528457542,-0.528457542,-0.85857503,1.24091056,0.268311122,1.373203755,-0.107851053,-0.349133807,3.008112844,0.147447998,-0.480697524,1.01588166,-0.041585912,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.279195574,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.279866776,2.009143722,-0.406993565,1.238012565,1.238012565,1.238012467,-1.290007718,-1.290007718,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,0.099046895,-0.507943016,-1.636320785,-0.041585267,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.248877549,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.343218733,2.009143722,-0.406993565,1.439637265,1.439637265,1.439637167,1.192060546,1.192060546,-0.85857503,-0.189568243,0.268311122,-0.728102679,-0.107851053,-0.349133807,3.008112844,-0.704449677,0.637175332,1.200370133,-0.04158147,-0.127557368,Aria
-0.094395822,-0.094395822,-0.331970799,1.279101419,-2.284019916,-2.284019916,-0.340573361,1.535690476,-1.068560488,1.535690476,-0.340051136,0.126839832,-0.313078699,1.236922881,1.236922881,1.236922804,0.909608902,0.909608902,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,-1.095111779,-0.041590513,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,0.392063795,0.437751583,0.437751583,-0.516014282,-1.115655547,0.497767538,-1.115655547,-0.276699178,2.009143722,-0.406993565,0.572812003,0.572812003,0.572811906,1.193262898,1.193262898,-0.85857503,-0.189568243,0.268311122,-0.728102679,-0.107851053,-0.349133807,3.008112844,-0.704449677,0.637175332,0.835032645,-0.041587968,-0.127557368,Aria
-0.094395822,-0.094395822,-0.270462952,1.279430962,-2.284019916,-2.284019916,-0.340573361,1.315527262,-1.068560488,1.315527262,-0.302039961,0.126839832,-0.251548269,1.238138417,1.238138417,1.238138355,-1.377616821,-1.377616821,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.216797404,-0.44166001,-0.245726203,-0.04159043,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,0.81543336,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.298872363,0.126839832,-0.406993565,-0.038208383,-0.038208383,-0.03820848,1.19206211,1.19206211,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,-0.737213773,-0.041585795,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.279148496,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.374894712,0.126839832,-0.406993565,1.23685666,1.23685666,1.236856562,0.336296249,0.336296249,-0.85857503,1.24091056,0.268311122,1.373203755,-0.107851053,-0.349133807,3.008112844,0.099142549,-0.507889171,-1.060590437,-0.041582322,-0.125848034,Aria
-0.094395822,-0.094395822,-0.399953156,-1.072099092,0.437751583,0.437751583,-0.516014282,-1.115655547,0.669199961,-1.115655547,-0.359056723,-1.284888086,-0.406993565,-0.969938146,-0.969938146,-0.96993824,1.19335127,1.19335127,0.311278537,-0.010758393,0.268311122,-0.728102679,-0.107851053,2.863753989,-0.332378932,2.085883477,0.610468288,0.023861392,-0.041590595,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,0.352753934,0.437751583,0.437751583,-0.516014282,-1.115655547,0.370566274,-1.115655547,-0.371727114,0.126839832,-0.406993565,-0.635231814,-0.635231814,-0.635231909,1.192298589,1.192298589,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,1.534397567,-0.041590479,-0.127557368,Aria
-0.094395822,-0.094395822,-0.361106094,1.279383885,-2.284019916,-2.284019916,-0.340573361,0.799385548,-1.068560488,0.799385548,-0.308375157,-1.637820065,-0.406993565,1.236941509,1.236941509,1.236941412,-1.433964658,-1.433964658,2.066058887,-2.871715999,-3.726395409,-0.728102679,-0.107851053,2.863753989,-0.332378932,0.123821372,-0.493997201,1.475042268,-0.041590618,-0.127557368,Aria
-0.094395822,-0.094395822,-0.399953156,-1.072099092,0.437751583,0.437751583,-0.516014282,-1.115655547,0.918319906,-1.115655547,-0.346386331,-1.520176072,-0.406993565,1.102904884,1.102904884,1.102904787,1.192197271,1.192197271,0.311278537,-0.010758393,0.268311122,-0.728102679,-0.107851053,2.863753989,-0.332378932,2.085883477,0.610468288,1.490777577,-0.041590595,-0.127357347,Aria
-0.094395822,-0.094395822,-0.348157074,1.278913108,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.343218733,0.126839832,-0.329270917,1.236788508,1.236788508,1.236788428,1.378492389,1.378492389,-0.85857503,1.06210071,0.268311122,1.373203755,-0.107851053,-0.349133807,-0.332378932,0.15892652,-0.474236142,1.177784077,-0.041585483,-0.127557368,Aria
-0.094395822,-0.094395822,-0.399953156,-1.072099092,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.381229908,-1.520176072,-0.406993565,0.135131605,0.135131605,0.13513151,1.192068896,1.192068896,0.311278537,-0.010758393,0.268311122,-0.728102679,-0.107851053,2.863753989,-0.332378932,2.085883477,0.610468288,-0.642213181,-0.041590595,-0.127355128,Aria
-0.094395822,-0.094395822,-0.425851196,-0.225736583,0.437751583,0.437751583,-0.516014282,-1.115655547,1.652305579,-1.115655547,-0.327380744,0.126839832,-0.406993565,0.811990866,0.811990866,0.811990768,1.192202135,1.192202135,-0.85857503,-0.368378093,0.268311122,-0.728102679,-0.107851053,-0.349133807,-0.332378932,-0.704449677,0.637175332,0.375764994,-0.041590499,-0.127557368,Aria
-0.094395822,-0.094395822,-0.425851196,1.278159865,-2.284019916,-2.284019916,-0.340573361,1.532912126,-1.068560488,1.532912126,-0.381229908,2.009143722,-0.406993565,1.236797786,1.236797786,1.236797688,0.179561078,0.179561078,-0.85857503,1.24091056,0.268311122,1.373203755,-0.107851053,-0.349133807,3.008112844,0.099142549,-0.507889171,0.986873028,-0.04158299,-0.127557368,Aria
-0.094395822,-0.094395822,-0.399953156,-1.072099092,0.437751583,0.437751583,-0.516014282,-1.115655547,1.569251623,-1.115655547,-0.381229908,-1.520176072,-0.406993565,0.135131605,0.135131605,0.13513151,1.192068896,1.192068896,0.311278537,-0.010758393,0.268311122,-0.728102679,-0.107851053,2.863753989,-0.332378932,2.085883477,0.610468288,-0.642213181,-0.041590595,-0.127355128,Aria
